Product_ID,Price,Units_Sold,Sales,Date,Category,Discount,Store_Location,Customer_ID
P0054,396.53,66.0,26170.98,2023-12-15,Clothing,0.0,Illinois,C0221
P0082,72.33,88.0,6365.04,2023-02-16,Food,15.0,Florida,C0002
P0071,,19.0,1298.08,2023-04-05,Food,15.0,New York,C0084
P0007,221.82,20.0,4436.4,2023-09-05,Furniture,15.0,Illinois,C0189
P0045,75.57,63.0,4760.91,2023-09-07,Electronics,10.0,Illinois,C0090
P0058,348.61,21.0,7320.81,2023-07-24,Food,15.0,New York,C0223
P0056,120.94,8.0,967.52,2023-07-10,Accessories,10.0,Texas,C0267
P0057,485.04,82.0,39773.28,2023-11-28,Food,0.0,California,C0018
P0078,22.81,82.0,1870.4199999999998,2023-02-23,Electronics,5.0,California,C0300
P0082,413.0,63.0,26019.0,2023-02-11,Accessories,,California,C0278
P0063,216.44,24.0,5194.5599999999995,2023-08-19,,,Texas,C0175
P0046,394.11,53.0,20887.83,2023-01-04,Food,20.0,Texas,C0087
P0077,184.44,17.0,3135.48,2023-10-05,Food,10.0,Texas,C0064
P0076,19.47,76.0,1479.7199999999998,2023-10-20,Accessories,5.0,Illinois,C0075
P0056,98.2,36.0,3535.2000000000003,2023-09-21,Furniture,0.0,California,C0195
P0078,42.18,50.0,2109.0,2023-07-13,Food,15.0,Texas,C0038
P0093,343.68,93.0,31962.24,2023-09-16,Food,10.0,Illinois,C0174
P0041,180.27,59.0,10635.93,2023-08-05,Clothing,0.0,New York,C0165
P0078,43.49,60.0,2609.4,2023-02-18,,20.0,Texas,C0294
P0038,422.92,49.0,20723.08,2023-09-22,Food,10.0,New York,C0116
P0031,88.35,30.0,2650.5,2023-10-09,Accessories,15.0,Illinois,C0296
P0005,122.74,44.0,5400.5599999999995,2023-11-17,Electronics,20.0,New York,C0182
P0020,247.27,31.0,7665.37,2023-09-07,Furniture,0.0,Florida,C0167
P0031,332.82,58.0,19303.56,2023-06-28,Accessories,15.0,Illinois,C0234
P0091,,45.0,329.40000000000003,2023-08-28,Electronics,20.0,Illinois,C0083
P0092,163.45,6.0,980.6999999999999,2023-01-08,Accessories,15.0,Texas,C0086
P0050,386.4,26.0,10046.4,2023-05-29,Food,20.0,California,C0142
P0059,378.72,43.0,16284.960000000001,2023-05-03,Furniture,20.0,Illinois,C0124
P0078,43.95,62.0,2724.9,2023-09-01,,5.0,Texas,C0065
P0053,286.07,69.0,19738.829999999998,2023-05-19,,5.0,Illinois,C0059
P0051,7.72,35.0,270.2,2023-09-21,Food,15.0,Illinois,C0078
P0014,313.93,25.0,7848.25,2023-09-30,Clothing,15.0,Illinois,C0085
P0084,62.97,63.0,3967.11,2023-07-23,Clothing,10.0,Illinois,C0008
P0013,427.16,40.0,17086.4,2023-07-16,Clothing,10.0,California,C0150
P0050,128.0,75.0,9600.0,2023-11-15,Furniture,,Texas,C0263
P0085,18.81,94.0,1768.1399999999999,2023-08-08,Clothing,5.0,California,C0281
P0045,424.93,72.0,30594.96,2023-04-09,Accessories,15.0,California,C0097
P0042,120.53,42.0,5062.26,2023-07-01,Accessories,20.0,Florida,C0144
P0077,220.7,2.0,441.4,2023-08-26,Furniture,10.0,California,C0293
P0090,358.43,19.0,6810.17,2023-05-05,Furniture,15.0,Florida,C0243
P0041,418.11,40.0,16724.4,2023-03-11,Clothing,15.0,Florida,C0060
P0078,,66.0,25300.44,2023-09-09,Accessories,0.0,Illinois,C0042
P0006,281.74,86.0,24229.64,2023-04-23,Clothing,15.0,California,C0137
P0014,94.42,73.0,6892.66,2023-02-23,Food,5.0,California,C0056
P0051,178.2,2.0,356.4,2023-06-02,Accessories,0.0,Illinois,C0274
P0037,306.0,45.0,13770.0,2023-01-08,Food,10.0,Florida,C0245
P0053,,99.0,29530.710000000003,2023-10-09,Furniture,0.0,New York,C0129
P0030,56.52,88.0,4973.76,2023-10-10,Accessories,10.0,Florida,C0028
P0081,237.54,9.0,2137.86,2023-12-23,Furniture,5.0,Texas,C0253
P0085,129.02,39.0,5031.780000000001,2023-01-01,Accessories,20.0,Texas,C0055
P0068,9.68,11.0,106.47999999999999,2023-08-29,Electronics,15.0,Florida,C0263
P0009,93.23,11.0,1025.53,2023-03-19,Furniture,5.0,Illinois,C0152
P0096,297.45,87.0,25878.149999999998,2023-10-13,Electronics,10.0,Florida,C0078
P0033,64.81,83.0,5379.2300000000005,2023-03-07,Furniture,0.0,California,C0233
P0020,59.55,29.0,1726.9499999999998,2023-03-30,Electronics,15.0,Illinois,C0169
P0003,221.85,35.0,7764.75,2023-09-11,Clothing,20.0,New York,C0005
P0067,379.64,91.0,34547.24,2023-09-14,,20.0,Illinois,C0013
P0012,,27.0,11535.48,2023-01-18,Furniture,10.0,New York,C0097
P0077,437.95,42.0,18393.899999999998,2023-08-07,,15.0,Florida,C0124
P0056,392.06,28.0,10977.68,2023-06-15,Clothing,5.0,California,C0026
P0025,460.26,7.0,3221.8199999999997,2023-05-25,Clothing,15.0,Illinois,C0008
P0024,295.94,59.0,17460.46,2023-04-16,Electronics,5.0,New York,C0128
P0028,313.66,95.0,29797.7,2023-04-07,Furniture,20.0,Florida,C0143
P0030,358.03,27.0,9666.81,2023-06-03,Food,10.0,New York,C0237
P0024,59.3,2.0,118.6,2023-07-12,Accessories,10.0,Texas,C0228
P0061,395.03,29.0,11455.869999999999,2023-05-12,Accessories,20.0,Texas,C0021
P0070,,,5330.22,2023-07-25,Furniture,0.0,Illinois,C0125
P0059,214.64,40.0,8585.599999999999,2023-11-03,Clothing,0.0,New York,C0213
P0015,214.72,13.0,2791.36,2023-01-03,Food,20.0,Illinois,C0258
P0023,25.11,15.0,376.65,2023-09-11,Furniture,10.0,Illinois,C0076
P0073,94.4,71.0,6702.400000000001,2023-08-29,Accessories,5.0,New York,C0064
P0049,317.24,57.0,18082.68,2023-06-29,Furniture,10.0,Florida,C0234
P0027,136.07,34.0,4626.38,2023-03-01,Furniture,15.0,New York,C0205
P0023,429.1,34.0,14589.400000000001,2023-01-06,Electronics,20.0,California,C0132
P0053,249.86,64.0,15991.04,2023-05-31,Furniture,10.0,Illinois,C0024
P0001,265.24,69.0,18301.56,2023-03-30,Food,10.0,Illinois,C0093
P0083,6.46,87.0,562.02,2023-05-01,Accessories,20.0,Florida,C0031
P0015,,30.0,2710.5,2023-10-30,Clothing,20.0,Texas,C0189
P0062,405.28,59.0,23911.519999999997,2023-08-14,,10.0,Texas,C0213
P0066,374.52,89.0,33332.28,2023-03-06,Furniture,20.0,California,C0048
P0072,468.58,92.0,43109.36,2023-05-24,Accessories,15.0,California,C0107
P0040,234.81,70.0,16436.7,2023-01-17,Electronics,15.0,Illinois,C0237
P0046,172.18,50.0,8609.0,2023-01-31,Food,0.0,New York,C0129
P0089,311.76,36.0,11223.36,2023-04-10,Electronics,20.0,New York,C0114
P0006,257.96,,13671.88,2023-01-12,Clothing,15.0,Texas,C0041
P0065,496.54,88.0,43695.520000000004,2023-10-30,Food,10.0,Florida,C0043
P0091,123.88,8.0,991.04,2023-07-30,Food,15.0,Florida,C0021
P0021,490.12,59.0,28917.08,2023-11-25,Furniture,0.0,New York,C0166
P0056,169.42,13.0,2202.46,2023-04-28,Accessories,20.0,New York,C0080
P0006,,80.0,22028.0,2023-07-02,Electronics,,Florida,C0156
P0004,205.16,74.0,15181.84,2023-03-27,Clothing,5.0,Texas,C0079
P0007,218.91,61.0,13353.51,2023-07-13,Furniture,10.0,Florida,C0016
P0029,187.01,28.0,5236.28,2023-11-28,Accessories,0.0,California,C0154
P0016,497.06,42.0,20876.52,2023-09-24,Accessories,20.0,California,C0224
P0012,495.91,99.0,49095.090000000004,2023-11-08,Clothing,0.0,Texas,C0093
P0025,315.1,32.0,10083.2,2023-06-02,Accessories,20.0,Illinois,C0213
P0007,378.68,43.0,16283.24,2024-01-01,Furniture,15.0,Illinois,C0107
P0064,15.34,87.0,1334.58,2023-03-13,Furniture,20.0,Texas,C0289
P0009,366.66,5.0,1833.3000000000002,2023-10-17,Accessories,20.0,Texas,C0183
P0024,111.47,89.0,9920.83,2023-04-08,Electronics,20.0,Illinois,C0237
P0072,312.82,89.0,27840.98,2023-04-19,Food,5.0,Texas,C0242
P0044,,12.0,2128.92,2023-03-28,Accessories,15.0,Florida,C0116
P0094,130.66,63.0,8231.58,2023-11-19,Furniture,0.0,New York,C0107
P0062,50.09,22.0,1101.98,2023-09-18,Electronics,0.0,Illinois,C0104
P0009,355.05,2.0,710.1,2023-10-09,Furniture,5.0,Illinois,C0218
P0005,181.99,71.0,12921.29,2023-08-12,Furniture,,Florida,C0273
P0052,490.21,6.0,2941.2599999999998,2023-07-26,Furniture,15.0,Florida,C0194
P0020,159.14,13.0,2068.8199999999997,2023-01-08,Food,20.0,Texas,C0258
P0099,456.88,42.0,19188.96,2023-06-03,Accessories,10.0,New York,C0264
P0015,214.24,68.0,14568.32,2023-01-14,Electronics,15.0,California,C0162
P0048,460.2,42.0,19328.399999999998,2023-01-03,Furniture,15.0,California,C0188
P0066,349.04,7.0,2443.28,2023-10-16,Clothing,20.0,New York,C0222
P0052,11.68,56.0,654.0799999999999,2023-04-24,Electronics,10.0,New York,C0058
P0003,64.14,20.0,1282.8,2023-06-11,Electronics,10.0,California,C0221
P0066,353.47,57.0,20147.79,2023-07-06,Food,10.0,Florida,C0165
P0018,166.18,3.0,498.54,2023-03-29,Electronics,5.0,New York,C0173
P0074,320.95,79.0,25355.05,2023-09-13,Food,5.0,California,C0168
P0045,74.65,65.0,4852.25,2023-11-20,Electronics,20.0,New York,C0191
P0083,44.89,66.0,2962.7400000000002,2023-09-29,,10.0,California,C0041
P0046,25.52,80.0,2041.6,2023-04-06,Clothing,5.0,New York,C0272
P0048,40.77,50.0,2038.5000000000002,2023-05-18,Accessories,20.0,Florida,C0264
P0012,262.38,99.0,25975.62,2023-05-24,Furniture,10.0,Texas,C0078
P0033,98.88,65.0,6427.2,2023-07-10,Furniture,15.0,Texas,C0280
P0058,236.02,66.0,15577.320000000002,2023-12-07,Food,15.0,Florida,C0116
P0003,317.41,14.0,4443.740000000001,2023-07-22,Food,5.0,Illinois,C0138
P0033,452.98,11.0,4982.780000000001,2023-03-25,,5.0,Texas,C0177
P0003,387.04,24.0,9288.960000000001,2023-12-19,,0.0,Illinois,C0256
P0079,393.24,68.0,26740.32,2023-08-13,Clothing,15.0,Illinois,C0290
P0016,152.66,56.0,8548.96,2023-10-29,Electronics,10.0,Florida,C0136
P0042,105.96,62.0,6569.5199999999995,2023-06-26,Furniture,20.0,New York,C0256
P0065,328.01,39.0,12792.39,2023-03-04,Accessories,10.0,Florida,C0190
P0082,152.25,89.0,13550.25,2023-05-24,Electronics,5.0,Florida,C0082
P0048,92.26,17.0,1568.42,2023-04-24,Clothing,10.0,Florida,C0256
P0040,25.07,11.0,275.77,2023-09-25,Furniture,5.0,Florida,C0029
P0030,262.5,74.0,19425.0,2023-07-08,Food,15.0,Illinois,C0282
P0066,306.26,51.0,15619.26,2023-12-23,Electronics,10.0,Florida,C0288
P0055,372.85,5.0,1864.25,2023-10-26,Furniture,20.0,Texas,C0259
P0032,144.66,98.0,14176.68,2023-10-18,Accessories,20.0,Florida,C0258
P0075,151.74,97.0,14718.78,2023-12-09,Food,,Texas,C0286
P0052,375.67,92.0,34561.64,2023-08-02,Electronics,0.0,Florida,C0233
P0079,32.65,60.0,1959.0,2023-04-06,Furniture,0.0,Florida,C0247
P0077,121.26,55.0,6669.3,2023-01-14,Clothing,10.0,Florida,C0062
P0095,82.2,3.0,246.60000000000002,2023-08-06,Electronics,20.0,Florida,C0289
P0039,77.22,69.0,5328.18,2023-08-22,Furniture,0.0,California,C0139
P0003,447.51,89.0,39828.39,2023-08-25,Electronics,0.0,Florida,C0294
P0099,125.38,94.0,11785.72,2023-11-29,Clothing,10.0,California,C0081
P0016,24.98,67.0,1673.66,2023-07-04,Electronics,5.0,New York,C0118
P0048,266.99,32.0,8543.68,2023-05-11,Accessories,5.0,New York,C0063
P0100,375.52,55.0,20653.6,2023-12-31,Food,20.0,New York,C0241
P0065,135.61,29.0,3932.6900000000005,2023-11-22,Clothing,20.0,New York,C0079
P0028,352.79,54.0,19050.66,2023-05-03,,20.0,Illinois,C0062
P0087,,21.0,1693.02,2023-11-23,Accessories,5.0,California,C0199
P0021,279.78,45.0,12590.099999999999,2023-10-30,Food,5.0,New York,C0168
P0047,497.3,45.0,22378.5,2023-10-10,Furniture,0.0,Florida,C0080
P0018,415.13,28.0,11623.64,2023-10-19,Accessories,0.0,Florida,C0059
P0096,496.52,96.0,47665.92,2023-01-30,Clothing,0.0,New York,C0082
P0062,153.15,26.0,3981.9,2023-12-18,Food,15.0,Florida,C0108
P0095,102.95,43.0,4426.85,2023-08-20,Furniture,0.0,New York,C0288
P0015,362.62,73.0,26471.260000000002,2023-08-27,Electronics,5.0,Texas,C0061
P0091,146.97,32.0,4703.04,2023-12-10,Clothing,10.0,California,C0055
P0098,,36.0,2888.28,2023-07-06,Food,20.0,California,C0094
P0045,321.21,99.0,31799.789999999997,2023-12-31,Food,10.0,Texas,C0228
P0059,467.87,85.0,39768.95,2023-09-30,Furniture,15.0,Illinois,C0029
P0023,263.74,1.0,263.74,2023-05-10,Accessories,15.0,Illinois,C0209
P0040,194.06,96.0,18629.760000000002,2023-04-12,Furniture,10.0,Florida,C0290
P0013,137.78,58.0,7991.24,2023-09-07,Electronics,0.0,Texas,C0187
P0089,34.97,56.0,1958.32,2023-09-04,Clothing,15.0,New York,C0036
P0054,352.63,,14457.83,2023-05-18,Accessories,15.0,California,C0029
P0041,92.71,34.0,3152.14,2023-01-28,Electronics,0.0,Illinois,C0054
P0087,405.63,80.0,32450.4,2023-08-01,Clothing,0.0,Illinois,C0262
P0015,12.19,64.0,780.16,2023-03-31,Furniture,0.0,Illinois,C0205
P0053,318.95,40.0,12758.0,2023-02-03,Accessories,5.0,California,C0030
P0025,415.02,84.0,34861.68,2023-02-01,Electronics,15.0,California,C0296
P0088,488.0,57.0,27816.0,2023-06-10,Electronics,0.0,New York,C0286
P0004,255.47,23.0,5875.81,2023-04-25,Electronics,5.0,New York,C0125
P0031,34.01,78.0,2652.7799999999997,2023-12-06,Food,10.0,California,C0221
P0079,353.52,34.0,12019.68,2023-01-12,Electronics,5.0,Illinois,C0096
P0095,376.8,65.0,24492.0,2023-04-04,Electronics,20.0,Illinois,C0132
P0095,198.76,12.0,2385.12,2023-01-31,Electronics,15.0,New York,C0047
P0060,426.27,32.0,13640.64,2023-08-19,Furniture,0.0,New York,C0272
P0088,430.26,76.0,32699.76,2023-10-20,Electronics,5.0,New York,C0107
P0084,20.71,68.0,1408.28,2023-09-10,Clothing,10.0,New York,C0009
P0019,464.87,,13481.23,2023-02-18,Food,20.0,Florida,C0087
P0099,127.79,35.0,4472.650000000001,2023-11-28,Accessories,20.0,Florida,C0026
P0062,348.81,11.0,3836.91,2023-07-31,Clothing,0.0,Illinois,C0241
P0066,473.99,14.0,6635.860000000001,2023-04-15,Electronics,0.0,California,C0217
P0017,96.0,73.0,7008.0,2023-11-24,Electronics,20.0,Texas,C0236
P0069,204.21,47.0,9597.87,2023-08-15,Accessories,20.0,New York,C0298
P0018,225.83,17.0,3839.11,2023-12-13,Clothing,5.0,New York,C0271
P0016,160.74,81.0,13019.94,2023-01-10,Furniture,5.0,New York,C0253
P0040,389.84,33.0,12864.72,2023-08-29,Clothing,15.0,Texas,C0237
P0070,474.72,85.0,40351.200000000004,2023-04-26,Furniture,15.0,New York,C0168
P0044,293.56,34.0,9981.04,2023-04-29,Food,0.0,Texas,C0284
P0091,464.84,,35327.84,2023-08-30,Clothing,5.0,Texas,C0086
P0078,337.02,72.0,24265.44,2023-07-20,Furniture,20.0,Texas,C0185
P0063,,72.0,17249.760000000002,2023-12-06,Electronics,10.0,Texas,C0251
P0040,253.0,37.0,9361.0,2023-05-01,,10.0,Texas,C0006
P0041,317.29,7.0,2221.03,2023-08-18,Electronics,10.0,California,C0075
P0063,57.04,41.0,2338.64,2023-12-11,,10.0,Texas,C0095
P0070,239.19,40.0,9567.6,2023-09-17,Accessories,20.0,California,C0155
P0080,97.86,,6556.62,2023-08-24,Food,0.0,Illinois,C0274
P0002,446.32,61.0,27225.52,2023-02-27,Furniture,15.0,Florida,C0074
P0045,324.09,33.0,10694.97,2023-10-10,Food,0.0,Florida,C0092
P0093,413.17,80.0,33053.6,2023-11-15,Food,5.0,California,C0078
P0068,126.17,39.0,4920.63,2023-09-06,Clothing,5.0,Florida,C0236
P0091,369.78,55.0,20337.899999999998,2023-07-18,Clothing,5.0,Texas,C0032
P0043,395.57,22.0,8702.539999999999,2023-10-04,Food,15.0,Florida,C0065
P0090,127.08,83.0,10547.64,2023-06-01,,15.0,Illinois,C0009
P0067,,75.0,8582.25,2023-05-04,Furniture,15.0,California,C0168
P0067,452.62,81.0,36662.22,2023-09-09,,0.0,New York,C0297
P0057,,61.0,8500.960000000001,2023-02-19,Furniture,20.0,Illinois,C0176
P0073,163.44,25.0,4086.0,2023-03-28,Electronics,15.0,Florida,C0112
P0091,496.67,29.0,14403.43,2023-03-07,Clothing,5.0,California,C0050
P0070,82.44,76.0,6265.44,2023-12-08,Food,5.0,Texas,C0229
P0043,36.4,77.0,2802.7999999999997,2023-05-04,Food,20.0,Illinois,C0179
P0006,124.32,47.0,5843.04,2023-11-30,Clothing,5.0,Illinois,C0093
P0063,490.06,46.0,22542.76,2023-03-05,Food,20.0,Illinois,C0136
P0054,280.7,65.0,18245.5,2023-11-12,Clothing,10.0,Illinois,C0032
P0077,485.96,77.0,37418.92,2023-05-18,Furniture,15.0,California,C0066
P0023,186.86,,9903.58,2023-02-03,Clothing,20.0,Florida,C0250
P0012,486.93,6.0,2921.58,2023-08-22,Accessories,5.0,Illinois,C0061
P0037,142.58,67.0,9552.86,2023-05-21,Accessories,15.0,Texas,C0290
P0008,236.21,71.0,16770.91,2023-02-14,Accessories,0.0,Texas,C0276
P0018,210.88,79.0,16659.52,2023-09-01,Clothing,5.0,Texas,C0137
P0081,346.94,91.0,31571.54,2023-07-08,Accessories,,California,C0252
P0019,147.58,60.0,8854.800000000001,2023-05-13,Clothing,10.0,Florida,C0265
P0022,486.75,31.0,15089.25,2023-12-14,Clothing,10.0,California,C0033
P0099,226.66,88.0,19946.079999999998,2023-05-02,Electronics,10.0,Texas,C0089
P0011,432.29,60.0,25937.4,2023-07-15,Clothing,15.0,Florida,C0114
P0068,,51.0,19935.899999999998,2023-06-24,Clothing,20.0,California,C0151
P0074,498.51,11.0,5483.61,2023-10-11,Furniture,10.0,Florida,C0156
P0017,498.34,52.0,25913.68,2023-06-29,Food,,Illinois,C0125
P0035,214.68,20.0,4293.6,2023-09-05,Food,,California,C0216
P0068,,88.0,7256.48,2023-11-25,Accessories,10.0,New York,C0089
P0038,312.28,39.0,12178.919999999998,2023-05-12,Accessories,10.0,New York,C0128
P0059,27.15,91.0,2470.65,2023-11-19,Electronics,10.0,Illinois,C0240
P0012,320.85,30.0,9625.5,2023-08-10,Furniture,5.0,Texas,C0192
P0062,205.69,74.0,15221.06,2023-07-13,Clothing,0.0,Texas,C0055
P0085,213.57,63.0,13454.91,2023-08-11,Accessories,5.0,Texas,C0079
P0037,386.03,26.0,10036.779999999999,2023-02-27,Electronics,5.0,Texas,C0045
P0003,297.37,25.0,7434.25,2023-09-25,Food,5.0,California,C0219
P0057,436.43,34.0,14838.62,2023-10-03,Clothing,15.0,New York,C0272
P0014,,73.0,11178.49,2023-08-18,Clothing,5.0,Illinois,C0101
P0028,292.73,96.0,28102.08,2023-06-05,Electronics,20.0,Florida,C0221
P0037,409.02,55.0,22496.1,2023-12-23,Accessories,0.0,Florida,C0190
P0082,,67.0,23106.29,2023-04-21,Accessories,,New York,C0120
P0056,110.67,85.0,9406.95,2023-06-20,Clothing,5.0,Texas,C0043
P0065,462.04,22.0,10164.880000000001,2023-05-23,Clothing,15.0,Florida,C0061
P0003,336.49,11.0,3701.3900000000003,2023-11-11,Clothing,20.0,Florida,C0058
P0068,270.61,89.0,24084.29,2023-07-23,Food,0.0,Florida,C0145
P0004,267.56,28.0,7491.68,2023-01-07,Electronics,5.0,Florida,C0287
P0096,61.68,16.0,986.88,2023-12-03,Food,20.0,Illinois,C0013
P0040,241.27,31.0,7479.37,2023-01-06,Clothing,20.0,Texas,C0217
P0027,491.57,40.0,19662.8,2023-11-03,Accessories,5.0,New York,C0140
P0022,49.62,76.0,3771.12,2023-03-20,Food,,New York,C0230
P0075,16.61,16.0,265.76,2023-01-27,Food,15.0,Texas,C0231
P0030,453.77,97.0,44015.689999999995,2023-12-19,Electronics,15.0,California,C0155
P0056,,79.0,1138.39,2023-04-02,Furniture,5.0,Florida,C0208
P0016,350.58,51.0,17879.579999999998,2023-09-13,Furniture,0.0,Texas,C0231
P0032,459.35,30.0,13780.5,2023-12-06,Furniture,15.0,Illinois,C0033
P0068,44.51,28.0,1246.28,2023-12-24,Food,20.0,California,C0169
P0032,208.58,45.0,9386.1,2023-11-07,Furniture,20.0,Florida,C0158
P0034,476.39,4.0,1905.56,2023-11-16,Accessories,15.0,New York,C0283
P0010,149.93,67.0,10045.310000000001,2023-08-04,Clothing,5.0,California,C0113
P0031,343.33,1.0,343.33,2023-01-07,Clothing,10.0,California,C0162
P0012,381.61,4.0,1526.44,2023-07-25,Electronics,0.0,New York,C0039
P0065,226.54,73.0,16537.42,2023-09-11,Food,10.0,Florida,C0075
P0029,319.41,,4791.150000000001,2023-10-08,Accessories,20.0,Florida,C0017
P0058,133.93,88.0,11785.84,2023-05-13,Food,0.0,New York,C0220
P0033,59.58,56.0,3336.48,2023-01-17,Clothing,15.0,Texas,C0210
P0020,283.51,35.0,9922.85,2023-09-29,Electronics,20.0,Texas,C0277
P0066,76.04,34.0,2585.36,2023-06-25,Furniture,10.0,Texas,C0240
P0006,360.52,,8291.96,2023-06-26,Food,15.0,California,C0173
P0089,326.76,98.0,32022.48,2023-03-23,Accessories,5.0,Illinois,C0045
P0022,487.93,22.0,10734.460000000001,2023-01-10,Clothing,5.0,New York,C0050
P0085,282.81,33.0,9332.73,2023-11-11,Food,10.0,California,C0190
P0036,367.04,68.0,24958.72,2023-08-12,Furniture,20.0,California,C0090
P0059,83.46,33.0,2754.18,2023-09-23,Electronics,10.0,Florida,C0030
P0018,395.17,22.0,8693.74,2023-08-24,Food,0.0,Florida,C0295
P0029,386.86,70.0,27080.2,2023-12-21,Clothing,15.0,California,C0080
P0078,151.61,90.0,13644.900000000001,2023-09-05,Food,10.0,California,C0171
P0072,360.95,,27432.2,2023-07-02,Clothing,20.0,California,C0132
P0021,414.23,40.0,16569.2,2023-02-05,Electronics,0.0,New York,C0160
P0064,26.28,46.0,1208.88,2023-06-01,Accessories,20.0,New York,C0048
P0034,488.2,100.0,48820.0,2023-07-08,Furniture,0.0,Florida,C0163
P0007,307.15,41.0,12593.15,2023-10-02,Clothing,20.0,Illinois,C0085
P0083,431.12,78.0,33627.36,2023-01-09,Clothing,20.0,Illinois,C0201
P0075,404.41,27.0,10919.070000000002,2023-09-02,Electronics,15.0,California,C0146
P0090,413.52,71.0,29359.92,2023-02-14,Electronics,5.0,New York,C0140
P0010,244.81,57.0,13954.17,2023-09-12,Clothing,20.0,Texas,C0179
P0072,174.31,29.0,5054.99,2023-02-05,Furniture,10.0,California,C0186
P0002,139.08,81.0,11265.480000000001,2023-01-13,Accessories,0.0,Illinois,C0196
P0062,308.36,15.0,4625.400000000001,2023-10-01,Furniture,10.0,Florida,C0128
P0088,37.24,29.0,1079.96,2023-09-19,Electronics,20.0,Illinois,C0119
P0057,324.21,74.0,23991.539999999997,2023-08-11,Accessories,0.0,Illinois,C0274
P0036,234.33,36.0,8435.880000000001,2023-10-28,Accessories,0.0,Illinois,C0074
P0020,323.91,39.0,12632.490000000002,2023-03-02,,20.0,New York,C0139
P0070,,20.0,9940.0,2023-08-17,Clothing,5.0,Illinois,C0163
P0099,367.58,90.0,33082.2,2023-12-24,Furniture,15.0,California,C0214
P0057,276.48,71.0,19630.08,2023-07-09,Food,20.0,Illinois,C0053
P0091,193.99,65.0,12609.35,2023-04-02,Accessories,20.0,Illinois,C0206
P0025,435.42,51.0,22206.420000000002,2023-07-19,Accessories,0.0,Texas,C0131
P0084,402.73,52.0,20941.96,2023-02-21,Food,10.0,New York,C0043
P0037,26.35,83.0,2187.05,2023-04-23,,0.0,California,C0065
P0098,171.75,18.0,3091.5,2023-09-09,Food,15.0,Florida,C0244
P0009,457.14,75.0,34285.5,2023-04-22,Clothing,15.0,New York,C0066
P0043,388.85,40.0,15554.0,2023-09-11,Electronics,20.0,California,C0058
P0075,62.73,55.0,3450.1499999999996,2023-05-15,Accessories,10.0,Illinois,C0076
P0019,327.96,46.0,15086.16,2023-12-17,Furniture,20.0,Texas,C0228
P0076,474.34,90.0,42690.6,2023-02-19,Electronics,15.0,Florida,C0145
P0041,495.06,42.0,20792.52,2023-06-13,Clothing,15.0,California,C0256
P0083,47.74,23.0,1098.02,2023-11-16,Food,20.0,New York,C0175
P0009,486.46,17.0,8269.82,2023-11-13,Food,5.0,California,C0281
P0054,253.05,38.0,9615.9,2023-09-10,Clothing,20.0,Florida,C0024
P0003,189.97,20.0,3799.4,2023-12-24,Electronics,10.0,California,C0070
P0024,234.07,84.0,19661.88,2023-02-04,Accessories,5.0,New York,C0012
P0045,210.65,95.0,20011.75,2023-08-14,Food,5.0,Texas,C0066
P0072,411.03,12.0,4932.36,2023-12-26,Furniture,10.0,New York,C0202
P0053,10.89,85.0,925.6500000000001,2023-07-10,Electronics,10.0,Illinois,C0088
P0071,227.11,65.0,14762.150000000001,2023-05-17,Clothing,15.0,Illinois,C0218
P0078,115.19,1.0,115.19,2023-06-05,Food,5.0,Illinois,C0002
P0097,388.96,81.0,31505.76,2023-03-12,,5.0,Illinois,C0016
P0089,314.06,79.0,24810.74,2023-03-16,Clothing,0.0,Florida,C0128
P0021,411.42,11.0,4525.62,2023-11-28,Furniture,5.0,Texas,C0140
P0053,452.87,69.0,31248.03,2023-11-08,Food,15.0,Texas,C0064
P0089,22.43,54.0,1211.22,2023-10-25,Food,10.0,California,C0143
P0048,426.24,57.0,24295.68,2023-05-24,Furniture,,Illinois,C0192
P0078,123.48,92.0,11360.16,2023-01-09,Electronics,20.0,Illinois,C0215
P0037,41.0,6.0,246.0,2023-01-08,Furniture,10.0,New York,C0057
P0037,,88.0,10324.16,2023-11-10,Furniture,0.0,Texas,C0217
P0053,100.21,21.0,2104.41,2023-04-15,Electronics,5.0,Illinois,C0148
P0038,382.99,78.0,29873.22,2023-01-26,Food,0.0,Texas,C0154
P0006,184.9,55.0,10169.5,2023-01-09,Electronics,10.0,California,C0259
P0058,104.68,58.0,6071.4400000000005,2023-09-14,Furniture,,California,C0183
P0089,375.69,41.0,15403.289999999999,2023-06-02,Furniture,20.0,Florida,C0163
P0051,422.86,,5074.32,2023-04-11,Accessories,20.0,Florida,C0011
P0007,486.0,74.0,35964.0,2023-06-07,,20.0,New York,C0082
P0072,383.72,54.0,20720.88,2023-11-20,Food,,Florida,C0029
P0044,82.07,25.0,2051.75,2023-01-26,Electronics,5.0,New York,C0156
P0020,342.84,14.0,4799.759999999999,2023-03-15,Clothing,5.0,Florida,C0113
P0055,240.26,40.0,9610.4,2023-11-23,Food,5.0,Illinois,C0216
P0093,309.32,53.0,16393.96,2023-07-15,,20.0,Texas,C0122
P0034,134.85,8.0,1078.8,2023-03-13,Food,20.0,Florida,C0210
P0041,,70.0,11431.7,2023-02-18,Furniture,0.0,California,C0029
P0009,147.98,88.0,13022.24,2023-04-23,Food,5.0,Illinois,C0004
P0019,142.18,63.0,8957.34,2023-12-09,Food,5.0,New York,C0289
